ID,loc,title,bedrom,bathroom,parking_space,price
11055,,Bungalow,5.0,1.0,1.0,1439218.952
12761,Cross River,Bungalow,,3.0,6.0,2014581.238
1424,Lagos,,4.0,2.0,1.0,3212458.73
9799,Cross River,,7.0,7.0,5.0,3381794.391
11812,Sokoto,,,2.0,4.0,1558252.985
6549,Cross River,Bungalow,9.0,7.0,5.0,3300058.773
2727,Kano,,2.0,1.0,1.0,1031136.096
2821,,Apartment,1.0,1.0,1.0,1388964.769
10135,Benue,Detached duplex,9.0,6.0,4.0,3228358.749
1486,Rivers,Terrace duplex,5.0,4.0,3.0,2771931.435
1331,Gombe,Mansion,2.0,4.0,6.0,2692540.224
1141,Kogi,Terrace duplex,1.0,1.0,,876894.0685
6660,Yobe,Apartment,1.0,4.0,1.0,739817.1227
2601,Zamfara,,5.0,2.0,3.0,1332794.365
2724,Kwara,Detached duplex,5.0,2.0,1.0,1863680.011
1975,Kano,Flat,4.0,1.0,4.0,1493407.438
3804,Bauchi,Penthouse,9.0,6.0,6.0,3367912.17
2290,Kogi,Townhouse,4.0,2.0,4.0,1554895.235
11030,Sokoto,Detached duplex,8.0,4.0,6.0,2690758.459
751,Zamfara,Terrace duplex,2.0,5.0,1.0,1134848.047
711,Osun,Mansion,5.0,1.0,2.0,5093536.6
12574,Taraba,Apartment,,2.0,2.0,798954.6855
474,Ebonyi,,2.0,1.0,2.0,1072558.085
9123,Abia,Mansion,7.0,7.0,5.0,3952399.109
1723,Benue,Bungalow,,1.0,1.0,1493019.988
5690,Kogi,Penthouse,8.0,,6.0,3367367.766
5808,Ebonyi,Terrace duplex,,3.0,6.0,2507303.272
1153,Plateau,Flat,4.0,2.0,,1381004.648
565,Taraba,,1.0,,3.0,1092446.391
3827,,Cottage,1.0,1.0,1.0,1062256.124
9865,Edo,Semi-detached duplex,1.0,6.0,3.0,1447227.478
3076,Bauchi,Townhouse,3.0,5.0,5.0,1524241.141
11761,Gombe,Mansion,4.0,2.0,1.0,2908633.893
12881,Borno,Mansion,4.0,4.0,2.0,2761391.667
2893,Nasarawa,Terrace duplex,1.0,2.0,4.0,1251525.377
9658,Anambra,Mansion,7.0,3.0,5.0,4994523.831
3190,Yobe,Bungalow,,2.0,2.0,798954.6855
10400,Taraba,,3.0,6.0,1.0,1362753.122
2788,Ekiti,Semi-detached duplex,2.0,2.0,,1357992.782
2924,Edo,Apartment,,4.0,4.0,1277824.45
7907,Kebbi,Townhouse,6.0,,1.0,1957691.297
6960,,Bungalow,2.0,5.0,2.0,1298311.633
1653,,Townhouse,1.0,1.0,4.0,1004591.811
8603,Cross River,Flat,7.0,6.0,5.0,2792926.902
2032,Kano,Apartment,3.0,2.0,4.0,1270538.242
2206,Enugu,Penthouse,4.0,4.0,5.0,2833717.174
2229,,Semi-detached duplex,4.0,7.0,3.0,2500523.992
3394,Lagos,Detached duplex,5.0,1.0,2.0,5978497.343
10985,Kwara,Detached duplex,1.0,5.0,,1402171.348
3229,Benue,Mansion,5.0,,2.0,4300543.07
2728,Niger,,3.0,1.0,1.0,1047745.628
2223,Oyo,,1.0,7.0,4.0,1359345.269
2876,Borno,,5.0,2.0,1.0,1426606.309
559,Borno,Townhouse,,1.0,2.0,1080213.031
3558,Borno,Cottage,3.0,2.0,4.0,1290367.659
724,Delta,Detached duplex,3.0,1.0,2.0,2114177.071
80,Ekiti,Semi-detached duplex,4.0,2.0,2.0,1598554.007
2325,Benue,Apartment,4.0,2.0,4.0,1281097.861
4143,Gombe,Detached duplex,7.0,3.0,,2549198.477
12066,,Townhouse,5.0,3.0,3.0,2190515.06
6583,Abia,Detached duplex,9.0,1.0,1.0,2670173.218
1177,Rivers,Cottage,3.0,1.0,3.0,1398380.1
1949,Bayelsa,Penthouse,9.0,7.0,4.0,5834908.698
11842,Taraba,Apartment,,3.0,1.0,1675506.242
12738,Delta,Bungalow,2.0,4.0,5.0,1726265.911
2295,Borno,Cottage,4.0,1.0,4.0,1292422.725
1634,Katsina,,6.0,,4.0,1899216.704
727,Imo,Mansion,3.0,1.0,,1851361.02
3179,,Penthouse,1.0,4.0,6.0,1462266.79
8120,Ogun,Townhouse,3.0,,6.0,2397908.375
6714,,Mansion,5.0,4.0,6.0,3220173.979
12476,Ebonyi,Mansion,,4.0,3.0,4260068.741
12207,Bauchi,Semi-detached duplex,9.0,7.0,6.0,2630644.879
2016,Niger,Penthouse,,5.0,5.0,1908143.845
752,Sokoto,Flat,9.0,3.0,3.0,2270901.939
5929,,Apartment,,6.0,1.0,1278029.907
2236,Benue,Apartment,,5.0,3.0,1232234.141
1411,Zamfara,Bungalow,2.0,1.0,4.0,949960.8998
1272,Kogi,Penthouse,5.0,2.0,2.0,2165837.932
16,Adamawa,Cottage,1.0,1.0,,1108365.155
8223,Ebonyi,Mansion,5.0,2.0,1.0,2873640.809
7422,Kano,Semi-detached duplex,,4.0,6.0,2134496.991
12203,,Mansion,7.0,3.0,4.0,5788692.079
2669,Osun,Apartment,5.0,1.0,4.0,1570342.531
2447,Adamawa,Apartment,2.0,1.0,,978926.0632
1059,Akwa Ibom,Penthouse,,2.0,4.0,3144161.063
3376,Borno,Mansion,2.0,2.0,1.0,3160315.174
1243,,Detached duplex,1.0,1.0,4.0,1193773.274
2201,Imo,Bungalow,1.0,5.0,,1206741.322
11700,Ogun,Apartment,,3.0,2.0,2552871.514
8282,Yobe,Apartment,7.0,4.0,4.0,1780561.386
584,Osun,Apartment,,2.0,4.0,931108.2366
12570,Edo,,5.0,3.0,4.0,2022410.972
9493,Abia,Penthouse,1.0,6.0,6.0,1551346.839
1369,Akwa Ibom,Terrace duplex,2.0,1.0,1.0,1623607.236
979,Adamawa,Bungalow,3.0,,5.0,1446035.601
10581,,Townhouse,8.0,5.0,,2481285.13
92,Bayelsa,Bungalow,2.0,4.0,2.0,1878907.755
10047,Kadna,,7.0,4.0,5.0,2333334.784
6961,Oyo,Penthouse,7.0,3.0,1.0,3454290.446
8891,,Mansion,1.0,6.0,1.0,3968083.342
261,Lagos,Bungalow,,6.0,4.0,2751396.949
5397,Rivers,Townhouse,8.0,1.0,6.0,3828031.649
6089,Plateau,Semi-detached duplex,3.0,6.0,2.0,1525722.139
5509,,Flat,9.0,3.0,2.0,3041887.028
11207,Adamawa,Terrace duplex,,3.0,5.0,1687234.532
76,Yobe,Mansion,6.0,1.0,2.0,3140597.975
2474,Ebonyi,Semi-detached duplex,,1.0,2.0,1354338.026
2900,Plateau,Flat,4.0,1.0,,1454405.03
672,Bauchi,Flat,1.0,2.0,,856395.6821
1522,Kadna,Bungalow,5.0,,1.0,1612811.326
2130,Adamawa,Bungalow,3.0,,2.0,1352248.889
1376,Benue,Detached duplex,5.0,2.0,,1953624.813
6143,Bauchi,Penthouse,7.0,,1.0,2613847.903
1097,Niger,,2.0,2.0,4.0,1965415.967
5136,Zamfara,Semi-detached duplex,6.0,,2.0,1806258.665
11697,Plateau,,3.0,2.0,5.0,1723617.301
2487,Kwara,Terrace duplex,5.0,4.0,4.0,1899744.964
1459,Enugu,Penthouse,5.0,1.0,3.0,3008875.942
2096,Enugu,Detached duplex,3.0,1.0,2.0,1781999.669
1295,Yobe,,2.0,,5.0,1490575.597
889,Benue,Detached duplex,3.0,7.0,,1967604.013
8295,,Bungalow,8.0,4.0,3.0,2302521.749
3360,Borno,Flat,2.0,7.0,4.0,1135400.363
1766,Jigawa,,5.0,1.0,3.0,2039665.026
546,Nasarawa,Mansion,1.0,,2.0,1402593.143
2369,Edo,Apartment,2.0,2.0,,1177694.557
2147,Yobe,Detached duplex,8.0,7.0,,2753721.982
11797,Anambra,Flat,3.0,1.0,,1472090.208
2878,Benue,Townhouse,,1.0,2.0,1126028.756
9210,Yobe,Detached duplex,9.0,,2.0,2770598.452
6072,Katsina,,5.0,3.0,6.0,1748239.277
4490,,Penthouse,6.0,2.0,2.0,2625928.48
233,Lagos,Bungalow,,1.0,2.0,1774251.73
5190,Kano,Detached duplex,8.0,6.0,3.0,3242360.32
2793,,Terrace duplex,3.0,2.0,3.0,1287254.819
4385,Cross River,Penthouse,3.0,2.0,4.0,2600365.438
716,Jigawa,Semi-detached duplex,1.0,,1.0,906603.5672
1333,Sokoto,,5.0,2.0,2.0,2123794.952
10979,Plateau,Detached duplex,4.0,4.0,6.0,2057652.911
2146,Kano,Mansion,1.0,1.0,1.0,3254027.666
4209,,Flat,3.0,5.0,6.0,1286888.268
2549,Lagos,Cottage,1.0,1.0,1.0,3400272.153
11594,Taraba,Townhouse,4.0,,4.0,1732255.803
6166,Adamawa,Bungalow,4.0,1.0,5.0,1475225.65
10806,Katsina,Mansion,7.0,1.0,4.0,3927940.105
2368,Adamawa,Detached duplex,1.0,4.0,2.0,1301842.972
2891,Bauchi,Mansion,8.0,,1.0,4073047.906
914,Osun,Apartment,5.0,1.0,2.0,1574784.042
466,Kadna,Townhouse,3.0,2.0,3.0,1425046.12
6723,Sokoto,Bungalow,8.0,7.0,2.0,2173862.345
4515,Ogun,Penthouse,,3.0,4.0,3265924.403
1957,Yobe,Bungalow,2.0,3.0,1.0,971109.2529
387,Yobe,Cottage,,1.0,3.0,924695.1594
9483,Kadna,Apartment,8.0,4.0,1.0,2073416.565
2551,Nasarawa,Penthouse,5.0,1.0,1.0,2494433.354
4664,Adamawa,Apartment,5.0,,4.0,1493873.078
7963,Edo,Apartment,6.0,1.0,,1934713.287
8119,Benue,Townhouse,4.0,7.0,,2019243.746
10955,Kwara,,1.0,1.0,1.0,1046331.552
2225,Ekiti,,3.0,2.0,1.0,1268366.533
6966,Taraba,Detached duplex,6.0,3.0,5.0,2435014.061
6326,Ekiti,Townhouse,3.0,2.0,,1669353.737
10929,Anambra,Semi-detached duplex,8.0,7.0,1.0,3002290.05
4203,Gombe,Mansion,7.0,1.0,,3829042.161
1216,Ekiti,Penthouse,5.0,4.0,4.0,2809994.13
9159,Plateau,Semi-detached duplex,5.0,5.0,1.0,1864715.831
3449,Zamfara,,5.0,2.0,4.0,1331676.541
5173,Bayelsa,Apartment,3.0,5.0,2.0,1939738.249
5606,Anambra,Apartment,,5.0,,2048986.964
1571,Taraba,,2.0,1.0,1.0,1299041.467
3236,,Cottage,1.0,1.0,3.0,864910.5558
3007,Rivers,Terrace duplex,8.0,3.0,,3597814.176
5556,Ekiti,Mansion,1.0,4.0,3.0,2519654.096
8626,Zamfara,Townhouse,,3.0,3.0,1220790.34
2707,Ogun,Townhouse,4.0,,,2397573.452
1254,,Mansion,3.0,1.0,4.0,5999006.194
1963,Bayelsa,,2.0,2.0,2.0,2378094.677
9087,Kadna,Townhouse,1.0,1.0,2.0,1072357.327
3332,Lagos,Detached duplex,3.0,2.0,1.0,5228732.276
947,Ondo,Terrace duplex,5.0,2.0,,1936552.762
8835,Akwa Ibom,Semi-detached duplex,7.0,,5.0,3279315.901
1664,Taraba,Terrace duplex,5.0,5.0,3.0,1911562.226
2357,Osun,,4.0,1.0,3.0,1416544.059
3104,Anambra,Flat,4.0,2.0,1.0,1586528.354
11678,Sokoto,Mansion,4.0,6.0,6.0,3064656.986
1200,Gombe,Apartment,3.0,2.0,2.0,1146727.216
10965,Yobe,Terrace duplex,5.0,2.0,3.0,1635529.03
1373,Kano,Flat,8.0,,4.0,2624335.422
1801,Kadna,Mansion,3.0,2.0,2.0,1661006.905
8390,,Terrace duplex,9.0,1.0,6.0,2445632.469
4367,Ekiti,Flat,4.0,5.0,4.0,1734292.253
4620,Nasarawa,Townhouse,8.0,4.0,4.0,2957975.318
1070,Ekiti,,2.0,2.0,4.0,910377.0856
12212,Plateau,,7.0,7.0,5.0,2637527.367
6046,Katsina,Flat,2.0,6.0,5.0,1265015.421
8129,Kadna,,1.0,5.0,2.0,997115.4784
7718,Abia,Detached duplex,1.0,2.0,5.0,1147592.978
2411,Ekiti,Detached duplex,1.0,2.0,2.0,1336721.092
4141,Benue,,4.0,4.0,3.0,1527558.968
2178,Kano,Mansion,,1.0,4.0,1986630.621
3118,Ekiti,Bungalow,4.0,,1.0,1664022.661
7514,Akwa Ibom,,9.0,4.0,3.0,4234591.37
5585,Abia,,6.0,3.0,6.0,2071554.06
218,Niger,Apartment,,2.0,4.0,1190402.262
618,Sokoto,Terrace duplex,1.0,,2.0,936787.3364
8896,Abia,Bungalow,,5.0,5.0,935836.5498
2612,Ogun,Townhouse,1.0,1.0,4.0,1519943.066
1011,Jigawa,Flat,1.0,,4.0,972436.9994
3482,Katsina,,4.0,4.0,1.0,1485917.728
11224,Akwa Ibom,Townhouse,7.0,1.0,4.0,3238440.147
2830,Cross River,Semi-detached duplex,4.0,,2.0,2026581.617
12150,Delta,Detached duplex,4.0,1.0,2.0,2549385.761
7073,Edo,Semi-detached duplex,1.0,7.0,5.0,1549836.045
839,Anambra,Semi-detached duplex,1.0,1.0,3.0,1184926.302
1636,,Townhouse,7.0,7.0,1.0,2298348.148
3087,Delta,,3.0,2.0,4.0,1987056.52
9772,Edo,Flat,5.0,1.0,4.0,1944098.841
2321,Ogun,Townhouse,4.0,2.0,1.0,2354890.101
1318,Rivers,Townhouse,7.0,4.0,6.0,3729378.471
1257,Kebbi,Penthouse,8.0,,5.0,2878368.522
6242,Bayelsa,Apartment,4.0,2.0,3.0,2060922.53
3430,Osun,,5.0,2.0,2.0,1949801.571
447,,Cottage,1.0,2.0,4.0,999864.1156
1014,Ogun,Bungalow,3.0,1.0,2.0,1625780.93
1050,Kwara,Townhouse,2.0,7.0,3.0,1529732.461
3682,Katsina,Terrace duplex,4.0,7.0,1.0,1734503.579
12680,Kadna,Terrace duplex,8.0,7.0,6.0,2671181.816
3360,Zamfara,Terrace duplex,1.0,,3.0,951312.5358
568,Imo,Bungalow,2.0,,4.0,1309917.568
5857,Lagos,Semi-detached duplex,8.0,7.0,3.0,4670623.404
2001,Imo,Townhouse,1.0,,3.0,1225796.691
309,Oyo,Cottage,3.0,1.0,1.0,1130947.028
8417,Sokoto,,8.0,2.0,6.0,2952512.865
11676,Cross River,Apartment,7.0,7.0,5.0,2563100.665
11681,Kebbi,Bungalow,7.0,6.0,3.0,1978268.418
645,Zamfara,Detached duplex,2.0,2.0,1.0,1295429.709
12733,Sokoto,,1.0,4.0,3.0,972283.7424
810,Ekiti,Detached duplex,1.0,2.0,,1364259.922
10298,Jigawa,,1.0,7.0,,917782.8727
5868,Kadna,Mansion,2.0,2.0,3.0,2395400.259
1817,Kogi,Penthouse,7.0,1.0,1.0,2792189.647
2159,Kano,Detached duplex,9.0,6.0,3.0,3490749.394
11059,Ogun,Terrace duplex,8.0,6.0,,3177946.528
7431,Taraba,Bungalow,6.0,2.0,6.0,1909533.091
4832,Rivers,Detached duplex,5.0,6.0,,3336335.589
6749,Borno,Mansion,3.0,7.0,2.0,2674700.625
9111,Ekiti,Bungalow,3.0,,1.0,1326096.647
9805,,Penthouse,5.0,3.0,6.0,2563797.389
526,Taraba,Semi-detached duplex,2.0,7.0,3.0,1392215.748
9593,Taraba,Apartment,,2.0,3.0,1684533.081
3797,Ondo,Detached duplex,9.0,,2.0,3692143.362
8834,Osun,,2.0,,,1186178.746
11284,Anambra,Mansion,9.0,6.0,2.0,5836458.977
1958,Kano,Semi-detached duplex,5.0,2.0,2.0,1783679.493
1357,,Bungalow,5.0,2.0,1.0,1996739.477
164,Ebonyi,Mansion,1.0,1.0,4.0,2747757.864
9839,Akwa Ibom,,4.0,4.0,2.0,2306807.131
1238,Ondo,Semi-detached duplex,2.0,1.0,,1408971.743
9795,Bauchi,Townhouse,5.0,,2.0,1745221.225
6636,Anambra,Penthouse,6.0,4.0,1.0,3230684.423
1824,Ogun,Cottage,5.0,,2.0,1704999.588
9595,Enugu,Detached duplex,6.0,1.0,,2835182.33
2143,Plateau,Flat,,1.0,3.0,1156991.457
11362,,Mansion,1.0,3.0,2.0,1866844.162
8359,Kano,Flat,3.0,7.0,5.0,1631232.189
143,Kadna,Penthouse,3.0,1.0,4.0,1971694.896
2620,,Mansion,1.0,2.0,2.0,1137605.0
5946,Nasarawa,Townhouse,7.0,2.0,6.0,2694642.503
851,Oyo,Apartment,4.0,6.0,4.0,1729906.857
5547,Plateau,Bungalow,4.0,6.0,6.0,1652670.532
12430,Sokoto,Penthouse,9.0,5.0,3.0,3234559.19
9715,Plateau,Detached duplex,9.0,6.0,1.0,3142473.693
5251,Ebonyi,Townhouse,6.0,6.0,4.0,2128793.627
2376,Oyo,Detached duplex,8.0,,1.0,3177279.419
1328,Bayelsa,Penthouse,5.0,1.0,,3805779.972
5560,Taraba,Apartment,9.0,4.0,3.0,2298311.185
2336,Adamawa,Townhouse,3.0,2.0,4.0,1564486.92
2768,Kwara,Apartment,3.0,2.0,3.0,1116854.339
8828,Kebbi,Townhouse,,5.0,5.0,1334858.56
4629,Ebonyi,Mansion,2.0,6.0,1.0,2289148.028
2666,Imo,Bungalow,3.0,4.0,6.0,1548934.009
4888,Kwara,Flat,8.0,,3.0,2396496.306
3765,Jigawa,Bungalow,1.0,1.0,4.0,807981.524
1350,Abia,Bungalow,,2.0,3.0,983289.0435
10039,Jigawa,Apartment,9.0,5.0,,2175834.253
5261,Kebbi,Terrace duplex,,4.0,5.0,1365620.282
8395,,,5.0,2.0,,2654366.116
2522,,Semi-detached duplex,1.0,1.0,3.0,1580313.049
4564,Niger,Flat,2.0,2.0,3.0,1098074.772
2236,Niger,Townhouse,1.0,2.0,3.0,1121308.391
11609,Sokoto,Semi-detached duplex,5.0,6.0,3.0,1758870.636
1713,Plateau,Flat,5.0,,2.0,1443084.629
7934,,Townhouse,9.0,7.0,4.0,3598682.967
11950,Sokoto,Terrace duplex,2.0,5.0,4.0,1196333.939
1390,Delta,,3.0,5.0,3.0,2358917.085
10446,Jigawa,Bungalow,2.0,6.0,3.0,1089773.075
9617,Lagos,,1.0,5.0,6.0,2485967.894
507,Enugu,Bungalow,8.0,3.0,,2596652.332
3258,,Mansion,5.0,5.0,1.0,4194182.567
6967,Cross River,Bungalow,1.0,4.0,5.0,1387728.028
204,Kebbi,Bungalow,8.0,5.0,6.0,2191916.022
7316,,Bungalow,2.0,7.0,2.0,1638620.823
4912,Enugu,Bungalow,3.0,7.0,5.0,1785103.925
12922,Enugu,Townhouse,,3.0,6.0,3467967.076
2748,Imo,Semi-detached duplex,5.0,,3.0,1770171.617
207,Nasarawa,Cottage,4.0,2.0,3.0,1664727.663
9987,Sokoto,Flat,6.0,,5.0,1748378.411
2065,Nasarawa,Bungalow,5.0,1.0,,1672270.158
4694,Nasarawa,Townhouse,1.0,6.0,3.0,1447227.478
1664,Benue,Semi-detached duplex,3.0,1.0,4.0,1326294.475
1320,Gombe,Flat,3.0,1.0,4.0,1246290.576
671,Kogi,Semi-detached duplex,3.0,1.0,3.0,1182831.017
1769,Ebonyi,Townhouse,3.0,1.0,1.0,1234937.629
4159,Kadna,Bungalow,,2.0,3.0,2239872.044
2367,Lagos,Semi-detached duplex,3.0,2.0,1.0,1947601.509
3366,Cross River,Townhouse,3.0,2.0,,1890076.338
5176,Katsina,Townhouse,9.0,7.0,3.0,3027236.282
8867,,Detached duplex,2.0,7.0,5.0,1724505.879
12350,,Bungalow,3.0,6.0,5.0,1296079.472
639,Kano,Bungalow,,1.0,4.0,1499641.918
12631,,,2.0,7.0,4.0,1258004.743
2025,Ondo,Detached duplex,5.0,,4.0,2484753.656
3791,Benue,Townhouse,7.0,5.0,2.0,2481137.912
495,Ebonyi,Mansion,2.0,2.0,2.0,1205351.635
2828,Kebbi,Penthouse,,1.0,4.0,1481182.113
9443,Ogun,Apartment,6.0,5.0,1.0,2174159.25
2423,Oyo,Townhouse,4.0,1.0,4.0,1937430.969
3086,Taraba,Townhouse,9.0,,4.0,3053262.057
5266,Edo,Mansion,4.0,6.0,5.0,4169269.364
9303,Osun,Bungalow,9.0,,6.0,2811459.169
5754,Kadna,Detached duplex,3.0,3.0,1.0,1652175.565
2676,Borno,Detached duplex,1.0,1.0,3.0,1091336.053
645,Zamfara,Semi-detached duplex,6.0,,4.0,1878084.662
7063,Cross River,Apartment,5.0,4.0,6.0,2050983.376
3148,,Penthouse,3.0,1.0,3.0,1692160.053
8709,Akwa Ibom,Townhouse,3.0,5.0,1.0,2280839.761
512,Sokoto,Flat,,2.0,1.0,1047059.441
8640,Akwa Ibom,Terrace duplex,2.0,2.0,,1781872.311
259,Ondo,Mansion,5.0,1.0,2.0,2291560.638
690,Yobe,,3.0,1.0,3.0,811638.3179
11243,Abia,Apartment,4.0,1.0,5.0,1209860.717
2697,Oyo,Bungalow,5.0,2.0,2.0,1762545.774
461,Bayelsa,,7.0,6.0,5.0,3717066.0
595,Zamfara,Penthouse,5.0,2.0,,2175695.877
3724,Osun,Flat,8.0,,1.0,2377863.536
9160,Akwa Ibom,Terrace duplex,5.0,7.0,1.0,2681121.975
5456,Adamawa,Semi-detached duplex,7.0,4.0,5.0,2333334.784
7370,Rivers,Penthouse,9.0,3.0,4.0,5149516.352
2141,Sokoto,Terrace duplex,3.0,2.0,,1182810.909
10412,,Mansion,8.0,4.0,1.0,3877757.029
3764,Niger,Mansion,2.0,2.0,1.0,3601006.019
8104,Kebbi,Penthouse,8.0,2.0,3.0,2863699.909
6278,Ebonyi,Semi-detached duplex,2.0,3.0,4.0,1134663.136
11814,Akwa Ibom,Flat,4.0,2.0,6.0,2119555.715
5706,Katsina,Detached duplex,,1.0,5.0,1258513.012
6903,Niger,Semi-detached duplex,5.0,3.0,,1817658.111
9395,Ekiti,Detached duplex,8.0,4.0,5.0,3209862.85
2936,Edo,Penthouse,2.0,2.0,,2146155.242
2869,Kadna,,2.0,1.0,3.0,1085177.409
3069,Ebonyi,,2.0,2.0,3.0,980136.0914
3031,Kano,Penthouse,4.0,1.0,,2441291.282
1507,Rivers,Mansion,1.0,2.0,2.0,4834740.924
1287,Zamfara,Penthouse,4.0,2.0,1.0,1841285.847
859,Sokoto,Apartment,6.0,4.0,4.0,1606219.166
1338,Bauchi,Apartment,2.0,,1.0,803008.9319
358,Rivers,Semi-detached duplex,1.0,2.0,2.0,1775194.679
4509,Sokoto,Flat,6.0,4.0,3.0,1739351.572
1048,Abia,,8.0,3.0,6.0,4028999.322
2534,Edo,,2.0,1.0,4.0,1807320.816
11859,Kano,,8.0,5.0,1.0,2268282.918
2605,Delta,Flat,3.0,1.0,3.0,1748803.01
91,Gombe,Townhouse,3.0,2.0,4.0,1576104.236
2305,Kogi,Apartment,1.0,,2.0,792386.3152
1944,Zamfara,Penthouse,4.0,2.0,1.0,1858062.467
4556,Ogun,Apartment,6.0,2.0,,2136245.535
3902,Zamfara,Flat,,5.0,5.0,1098799.914
9101,Borno,Townhouse,,6.0,1.0,2677972.386
10907,Imo,,1.0,1.0,1.0,838786.9425
10369,Ondo,Mansion,3.0,,3.0,3777217.865
70,Kwara,Apartment,3.0,2.0,3.0,1159924.955
135,,Semi-detached duplex,4.0,1.0,3.0,1603216.97
353,Akwa Ibom,Terrace duplex,2.0,1.0,1.0,1597285.703
2903,Bayelsa,Flat,3.0,1.0,,1922052.016
3039,Borno,,3.0,2.0,4.0,3445003.605
12322,Katsina,Terrace duplex,1.0,1.0,6.0,1065779.486
6586,Yobe,,1.0,4.0,3.0,771698.6966
1341,Taraba,Cottage,1.0,2.0,,1063755.762
1323,Jigawa,Bungalow,4.0,,1.0,1160624.75
2696,,Terrace duplex,1.0,2.0,1.0,1109654.188
9741,,Detached duplex,7.0,3.0,2.0,3780959.032
2639,Bauchi,Townhouse,,1.0,3.0,1535826.517
3327,Anambra,Penthouse,2.0,,,2276307.463
3237,Nasarawa,Cottage,1.0,1.0,4.0,1226046.724
2798,Abia,Flat,4.0,,6.0,1516371.203
5760,Jigawa,Semi-detached duplex,3.0,4.0,2.0,1304134.389
2280,Bauchi,Penthouse,4.0,2.0,,1947388.362
441,Kebbi,Mansion,5.0,7.0,1.0,3199125.604
24,Rivers,Penthouse,,5.0,4.0,4283515.478
544,Rivers,Semi-detached duplex,1.0,5.0,5.0,1879360.056
12762,Niger,Bungalow,7.0,4.0,3.0,2104969.158
429,Ekiti,Semi-detached duplex,1.0,1.0,1.0,1058540.059
10924,Abia,Penthouse,6.0,7.0,3.0,2618337.614
913,Katsina,Townhouse,,1.0,1.0,1134854.741
2288,Adamawa,Apartment,5.0,1.0,3.0,1437669.185
1562,Zamfara,Townhouse,2.0,2.0,,1254933.412
9478,Plateau,Semi-detached duplex,6.0,,3.0,2115330.76
3331,Sokoto,Penthouse,1.0,2.0,2.0,1254769.466
5029,Rivers,Flat,4.0,,5.0,2335574.126
6907,Imo,Mansion,5.0,2.0,,3790531.042
1233,Imo,Semi-detached duplex,5.0,4.0,2.0,2029092.604
5922,Osun,Penthouse,1.0,4.0,1.0,1669843.528
581,Taraba,Detached duplex,1.0,,1.0,1173977.27
12459,,Semi-detached duplex,8.0,7.0,5.0,2411934.911
934,Edo,Townhouse,,4.0,3.0,1502401.364
7040,Kwara,Flat,7.0,5.0,1.0,2094652.771
9571,Sokoto,Detached duplex,5.0,3.0,,1963196.047
153,Ogun,Terrace duplex,1.0,1.0,3.0,1594614.844
6834,Taraba,Terrace duplex,1.0,7.0,,1183529.452
531,Gombe,Mansion,5.0,2.0,4.0,3369172.655
3395,Oyo,Penthouse,5.0,2.0,,2839316.7
1246,Cross River,Semi-detached duplex,2.0,1.0,2.0,1451575.848
12504,Enugu,Terrace duplex,,7.0,1.0,3002290.05
1020,Enugu,Cottage,4.0,2.0,,1812661.572
11186,Zamfara,Detached duplex,,3.0,6.0,1402562.265
1570,Ogun,Detached duplex,2.0,7.0,6.0,2352597.57
10152,Osun,Terrace duplex,6.0,4.0,4.0,2298106.932
1251,Bayelsa,Cottage,2.0,2.0,2.0,1436932.139
7016,Kwara,Detached duplex,,2.0,2.0,2998815.356
3107,Lagos,Detached duplex,2.0,1.0,2.0,4678457.767
3981,,Flat,5.0,1.0,4.0,1394963.19
2348,Ebonyi,Flat,1.0,2.0,,837523.4673
213,,Mansion,5.0,1.0,4.0,2175688.607
1522,Kogi,Apartment,,,4.0,1096268.347
3513,Gombe,Terrace duplex,,1.0,3.0,1022531.167
3846,Kwara,Penthouse,5.0,1.0,2.0,2249961.112
1901,Akwa Ibom,Flat,,2.0,3.0,2081815.392
658,Ekiti,Penthouse,4.0,2.0,4.0,2636787.52
2789,Rivers,Mansion,,,4.0,6868140.358
1038,Borno,Cottage,5.0,,3.0,1465781.535
7272,Bayelsa,,5.0,6.0,5.0,6170853.795
7226,Katsina,Apartment,2.0,2.0,5.0,1016572.176
3071,Imo,Detached duplex,,2.0,3.0,2059098.64
10034,Kwara,Detached duplex,2.0,7.0,2.0,1638620.823
7629,Imo,Townhouse,8.0,7.0,5.0,3119406.035
8966,Anambra,,2.0,3.0,3.0,3048604.648
3792,Ogun,Apartment,3.0,4.0,3.0,1564239.269
471,Taraba,Detached duplex,1.0,2.0,3.0,1285691.058
8678,,Detached duplex,2.0,7.0,4.0,1503213.502
1073,Lagos,Mansion,5.0,,3.0,16568486.16
762,Kogi,Townhouse,2.0,1.0,,1137913.331
5693,,Mansion,9.0,6.0,2.0,4843482.865
3443,Delta,Apartment,3.0,,2.0,1668819.653
3092,Borno,Flat,3.0,,1.0,1223207.303
6065,Plateau,Apartment,3.0,7.0,1.0,1250616.549
4892,Nasarawa,Townhouse,,2.0,1.0,2782037.181
8045,Sokoto,Penthouse,3.0,3.0,4.0,1788913.145
6147,Enugu,Bungalow,7.0,5.0,6.0,2585241.011
7274,Niger,Penthouse,8.0,4.0,6.0,3367367.766
11054,Oyo,Apartment,1.0,3.0,5.0,1083859.813
3417,Nasarawa,Cottage,4.0,1.0,4.0,1603332.696
2048,Borno,Bungalow,1.0,,3.0,759785.3875
1108,Benue,Townhouse,3.0,2.0,,1452458.943
